name,category,lat,lon,country_code,rarity,floor_price_tdi,mint_difficulty,is_shiny,card_number,edition,token_id,tdc_per_24h,bonus_pct,game_resource,visitors_per_year,geopolitical_score,description,fun_fact,wiki_url,is_featured,source
Raven Rock Mountain Complex,secret_facility,39.72,-77.408,US,legendary,500.0,8,0,104,genesis,100104,150,180,intel,200000,45,Underground Pentagon. US government doomsday bunker.,Known as Site R. Used on 9/11,,0,seed
Richat Structure Mauritania,anomaly,21.124,-11.399,MR,legendary,500.0,8,0,99,genesis,100099,150,300,intel,500000,45,Eye of Sahara. 50km bulls-eye structure visible from space.,Possibly formed by meteorite impact,,0,seed
Romanian Transfăgărășan Road,anomaly,45.601,24.617,RO,legendary,500.0,8,0,508,genesis,100508,150,300,intel,500000,45,"Top Gear's best road in world. Built by Ceaușescu over Alps. 2,042m pass.",Built as military escape route by communist dictator,,0,seed
Rub al Khali Empty Quarter,anomaly,20.0,52.0,SA,legendary,500.0,8,0,532,genesis,100532,150,300,intel,500000,45,"World's largest sand desert. 650,000 km². Dunes 250m tall.",,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Empty_Quarter.jpg/640px-Empty_Quarter.jpg,0,seed
SLAC National Lab,particle_collider,37.416,-122.202,US,legendary,500.0,8,0,49,genesis,100049,150,250,intel,200000,45,3.2km linear accelerator. Stanford. X-ray laser.,,,0,seed
Sagrada Familia,control_tower,41.404,2.174,ES,legendary,500.0,8,0,397,genesis,100397,150,200,credits,5000000,45,Dedicated work permit only granted in 2019 — 137 years after start.,,,0,seed
Sahara Desert Center,anomaly,23.0,12.0,DZ,legendary,500.0,8,0,98,genesis,100098,150,300,intel,500000,45,World's largest hot desert. 9.2M km². Temperatures 58°C+.,,,0,seed
Sahara Erg Chebbi Dunes,anomaly,31.147,-3.931,MA,legendary,500.0,8,0,251,genesis,100251,150,300,intel,500000,45,Highest sand dunes in Morocco. 150m. Camel trekking. Milky Way views.,,,0,seed
Sedona Vortex Sites,anomaly,34.87,-111.79,US,legendary,500.0,8,0,963,genesis,100963,150,300,intel,500000,45,Alleged energy vortexes. New Age pilgrimage. Airport mesa strongest.,3 million visitors/yr — crystal shops and psychics outnumber restaurants,,0,seed
Siwa Oasis,anomaly,29.203,25.519,EG,legendary,500.0,8,0,246,genesis,100246,150,300,intel,500000,45,Remote oasis. Oracle of Amun consulted by Alexander the Great.,Alexander declared son of Zeus here,,0,seed
Skinwalker Ranch Utah,conspiracy,40.256,-109.892,US,legendary,500.0,8,0,957,genesis,100957,150,100,intel,200000,45,UAP sightings. Cattle mutilations. Poltergeist activity. US government investigating.,Congress passed law requiring Pentagon to investigate — still classified,,0,seed
Spanish Almadén Mercury,anomaly,38.77,-4.832,ES,legendary,500.0,8,0,506,genesis,100506,150,300,intel,500000,45,"UNESCO. World's largest mercury mine. 2,000 years of operation. Now museum.",Provided 90% of global mercury for centuries,,0,seed
Svalbard Doomsday Vault,seed_vault,78.237,15.492,NO,legendary,500.0,8,0,162,genesis,100162,150,200,food,200000,45,1.3M seed varieties. Survive nuclear war or climate collapse.,North Korea and US both have seeds stored here,,0,seed
Svalbard Spitsbergen,anomaly,78.22,15.635,NO,legendary,500.0,8,0,896,genesis,100896,150,300,intel,500000,45,Arctic archipelago. Polar bears outnumber people. Midnight sun 4 months.,"More polar bears than people — 3000 bears, 2600 people",,0,seed
Sydney Harbour Bridge,control_tower,-33.852,151.211,AU,legendary,500.0,8,0,413,genesis,100413,150,200,credits,5000000,45,Coathanger. Can walk/climb. Steel arch 1932. 200M crossings.,Takes 10 years to paint — they start over when done,,0,seed
Taos Hum New Mexico,anomaly,36.408,-105.572,US,legendary,500.0,8,0,962,genesis,100962,150,300,intel,500000,45,Unexplained low frequency hum. 2% of population hears it. Started 1992.,Hum can be recorded on microphones but nobody knows the source,,0,seed
Tromsø Northern Lights,anomaly,69.65,18.958,NO,legendary,500.0,8,0,675,genesis,100675,150,300,intel,500000,45,Best aurora borealis location. Arctic city. Polar night.,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Aurora_Borealis_Tromso.jpg/640px-Aurora_Borealis_Tromso.jpg,0,seed
Tsingy de Bemaraha,anomaly,-18.7,44.9,MG,legendary,500.0,8,0,283,genesis,100283,150,300,intel,500000,45,Stone forest — razor-sharp limestone pinnacles. Unique lemur habitat.,,,0,seed
Uluru Ayers Rock,anomaly,-25.344,131.036,AU,legendary,500.0,8,0,414,genesis,100414,150,300,intel,500000,45,Sacred Anangu site. 348m. Changes color at sunset. UNESCO.,Climbing banned permanently since 2019 out of respect,,0,seed
Vanuatu Cargo Cult Sites,conspiracy,-15.376,166.959,VU,legendary,500.0,8,0,545,genesis,100545,150,100,intel,200000,45,John Frum cult awaiting WWII US soldiers' return. Prince Philip worship.,Entire villages still worship Duke of Edinburgh,,0,seed
Vredefort Dome,anomaly,-27.008,27.339,ZA,legendary,500.0,8,0,275,genesis,100275,150,300,intel,500000,45,World's oldest and largest meteorite impact crater. 2B years old. 300km diameter.,,,0,seed
Wadi Rum Desert,anomaly,29.576,35.419,JO,legendary,500.0,8,0,292,genesis,100292,150,300,intel,500000,45,Valley of the Moon. Lawrence of Arabia country. Mars films shot here.,,,0,seed
Wadi Rum Red Desert,anomaly,29.576,35.419,JO,legendary,500.0,8,0,536,genesis,100536,150,300,intel,500000,45,Mars-like red sand desert. Lawrence of Arabia. The Martian filmed here.,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Wadi_rum.jpg/640px-Wadi_rum.jpg,0,seed
Wahiba Sands,anomaly,22.5,58.7,OM,legendary,500.0,8,0,755,genesis,100755,150,300,intel,500000,45,150km sand sea. Fossil dunes showing ancient climate.,Bedouin still navigate by stars here — no GPS needed,,0,seed
White Desert Egypt,anomaly,27.1,28.0,EG,legendary,500.0,8,0,689,genesis,100689,150,300,intel,500000,45,Surreal chalk rock formations. Wind-eroded into mushroom shapes.,Looks like Antarctica but in Sahara,,0,seed
Wulingyuan Sandstone,anomaly,29.325,110.435,CN,legendary,500.0,8,0,841,genesis,100841,150,300,intel,500000,45,3000 quartz sandstone columns. UNESCO. Tianzi Mountain.,Named Avatar Mountains — James Cameron kept the Chinese name,,0,seed
Wulingyuan Sandstone Pillars,anomaly,29.325,110.435,CN,legendary,500.0,8,0,627,genesis,100627,150,300,intel,500000,45,"3,000 quartzite sandstone pillars. Avatar Hallelujah Mountain inspiration.",,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Zhangjiajie_National_Forest_Park.jpg/640px-Zhangjiajie_National_Forest_Park.jpg,0,seed
Zhangjiajie Glass Bridge,anomaly,29.348,110.436,CN,legendary,500.0,8,0,360,genesis,100360,150,300,intel,500000,45,World's longest glass bridge. Avatar mountains inspiration. 430m span.,"Over 25,000 people crossed on opening day",,0,seed
Zhangjiajie Glass Cliff Walk,anomaly,29.348,110.436,CN,legendary,500.0,8,0,624,genesis,100624,150,300,intel,500000,45,"Transparent walkway on cliff edge. 1,430m altitude. Extreme vertigo.",,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Tianmen_Mountain.jpg/640px-Tianmen_Mountain.jpg,0,seed
Zhangye Rainbow Mountains,anomaly,38.942,100.142,CN,legendary,500.0,8,0,449,genesis,100449,150,300,intel,500000,45,Colorful mineral-striped mountains. 24M years of deposit. UNESCO.,,,0,seed
Étretat Cliffs Normandy,anomaly,49.708,0.207,FR,legendary,500.0,8,0,680,genesis,100680,150,300,intel,500000,45,White chalk cliffs. Natural arches. Monet painted here. Lupin TV series.,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Etretat_cliffs_Normandy.jpg/640px-Etretat_cliffs_Normandy.jpg,0,seed
Atacama Lithium Salar,lithium_deposit,-23.5,-68.25,CL,epic,100.0,6,0,195,genesis,100195,10,70,energy,300000,25,180k tons LCE/yr. World's largest lithium brine.,,,1,seed
Baikonur Cosmodrome,space_center,45.92,63.342,KZ,epic,100.0,6,0,185,genesis,100185,10,200,intel,300000,80,World's first and largest. Gagarin launched from here.,Russia leases this from Kazakhstan for $115M/yr,,1,seed
Bayan Obo Rare Earth Mine,rare_earth,41.77,109.98,CN,epic,100.0,6,0,194,genesis,100194,10,90,intel,300000,25,World's largest rare earth. 60% of global supply.,,,1,seed
Kennedy Space Center,space_center,28.524,-80.68,US,epic,100.0,6,0,184,genesis,100184,10,200,intel,300000,80,"Apollo, Shuttle, Artemis. Human spaceflight HQ since 1962.",,,1,seed
Panama Canal,chokepoint,9.08,-79.68,PA,epic,100.0,6,0,205,genesis,100205,10,75,credits,300000,95,"14,000 ships/yr. $3B in tolls. Built 1914.",,,1,seed
Salar de Uyuni,lithium_deposit,-20.14,-67.49,BO,epic,100.0,6,0,196,genesis,100196,10,70,energy,300000,25,21M tons reserves. Largest lithium deposit on Earth. Salt flats.,,,1,seed
Strait of Hormuz,chokepoint,26.56,56.27,IR,epic,100.0,6,0,202,genesis,100202,10,75,credits,300000,95,21M bbl oil/day. Iran can close it. 20% global oil.,,,1,seed
Strait of Malacca,chokepoint,2.5,102.0,MY,epic,100.0,6,0,203,genesis,100203,10,75,credits,300000,95,"Busiest shipping lane. 90,000 ships/yr. Piracy hotspot.",,,1,seed
Suez Canal,chokepoint,30.58,32.33,EG,epic,100.0,6,0,204,genesis,100204,10,75,credits,300000,95,12% global trade. Ever Given blocked it 2021.,Ever Given blocking cost $400M/hour in trade,,1,seed
Zaporizhzhia Nuclear Plant,nuclear_plant,47.51,34.59,UA,epic,100.0,6,0,200,genesis,100200,10,150,energy,300000,90,Europe's largest nuclear plant. Under Russian control since March 2022.,IAEA stationed permanent monitoring team,,1,seed
Bab-el-Mandeb,chokepoint,12.6,43.4,YE,epic,100.0,6,0,207,genesis,100207,10,75,credits,200000,95,Red Sea access. Yemen war zone. Houthi drone attacks.,Houthi attacks rerouted 20% of global container trade,,0,seed
Bosphorus Strait,chokepoint,41.07,29.06,TR,epic,100.0,6,0,206,genesis,100206,10,75,credits,200000,95,Only Black Sea access. Turkey controls it. Ukraine grain route.,,,0,seed
British Virgin Islands Road Town,offshore_haven,18.428,-64.621,VG,epic,100.0,6,0,164,genesis,100164,10,130,credits,200000,25,"500,000+ company registrations. World's top offshore center.",,,0,seed
Bruce Nuclear Generating Station,nuclear_plant,44.33,-81.59,CA,epic,100.0,6,0,201,genesis,100201,10,150,energy,200000,90,6.4 GW. World's 2nd largest nuclear complex.,,,0,seed
Cayman Islands George Town,offshore_haven,19.293,-81.381,KY,epic,100.0,6,0,163,genesis,100163,10,130,credits,200000,25,$2.5 trillion in assets. More companies than people. No income tax.,"65,000 companies. 60,000 people",,0,seed
Delaware Wilmington,offshore_haven,39.745,-75.546,US,epic,100.0,6,0,166,genesis,100166,10,130,credits,200000,25,67% of Fortune 500 incorporated here. Zero tax on out-of-state.,More corporations than people. No state income tax on holding companies,,0,seed
ESA Guiana Space Centre,space_center,5.239,-52.769,GF,epic,100.0,6,0,187,genesis,100187,10,200,intel,200000,80,"Europe's equatorial launch site. Ariane 5 launched Rosetta, Webb.",,,0,seed
Guernsey St Peter Port,offshore_haven,49.459,-2.535,GG,epic,100.0,6,0,167,genesis,100167,10,130,credits,200000,25,Crown dependency. £200B+ in assets. Private equity hub.,,,0,seed
Hibernia Atlantic Cable,internet_cable,51.898,-8.474,IE,epic,100.0,6,0,47,genesis,100047,10,85,intel,200000,70,Low-latency transatlantic. Cork to New York. Financial trading route.,,,0,seed
Hormuz Strait Qeshm Island,chokepoint,26.96,56.274,IR,epic,100.0,6,0,524,genesis,100524,10,75,credits,200000,95,Iran controls northern shore. Revolutionary Guard bases. Oil tanker surveillance.,,,0,seed
Jwaneng Diamond Mine,diamond_mine,-24.6,24.72,BW,epic,100.0,6,0,197,genesis,100197,10,100,credits,200000,25,World's richest diamond mine by value.,,,0,seed
Luxembourg City,offshore_haven,49.611,6.13,LU,epic,100.0,6,0,165,genesis,100165,10,130,credits,200000,25,EU's biggest tax haven. $5T in investment funds.,,,0,seed
MAREA Cable Bilbao,internet_cable,43.263,-2.935,ES,epic,100.0,6,0,45,genesis,100045,10,85,intel,200000,70,Microsoft-Facebook Atlantic cable. 160Tbps. Landed 2017.,,,0,seed
McArthur River Uranium,uranium_mine,57.76,-105.29,CA,epic,100.0,6,0,199,genesis,100199,10,120,energy,200000,25,World's highest-grade uranium ore.,,,0,seed
Mekong River Golden Triangle,chokepoint,20.36,100.1,TH,epic,100.0,6,0,642,genesis,100642,10,75,credits,200000,95,Thailand-Laos-Myanmar confluence. Opium history. Drug trafficking crossroads.,,,0,seed
Mombasa Old Port,chokepoint,-4.063,39.668,KE,epic,100.0,6,0,478,genesis,100478,10,75,credits,200000,95,East Africa gateway since 1st century AD. Historic fort. Dhow trade.,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Fort_Jesus_Mombasa.jpg/640px-Fort_Jesus_Mombasa.jpg,0,seed
Nile Dam Negotiations AU,chokepoint,15.509,32.535,SD,epic,100.0,6,0,485,genesis,100485,10,75,credits,200000,95,Strategic Nile water control. Ethiopia vs Egypt vs Sudan standoff.,Could trigger first water war of 21st century,,0,seed
PEACE Cable Marseille,internet_cable,43.296,5.381,FR,epic,100.0,6,0,46,genesis,100046,10,85,intel,200000,70,Pakistan East Africa Cable. China to Europe bypass route.,,,0,seed
SEA-ME-WE 3 Cable,internet_cable,1.352,103.82,SG,epic,100.0,6,0,44,genesis,100044,10,85,intel,200000,70,"39,000km submarine cable. Europe-Asia backbone since 1999.",,,0,seed
Satish Dhawan ISRO,space_center,13.733,80.235,IN,epic,100.0,6,0,188,genesis,100188,10,200,intel,200000,80,India's launch hub. Chandrayaan Moon missions. Mars Orbiter.,,,0,seed
SpaceX Starbase,space_center,25.997,-97.155,US,epic,100.0,6,0,186,genesis,100186,10,200,intel,200000,80,Starship launch site. Largest rocket ever built tested here.,,,0,seed
Suez Canal Authority HQ,chokepoint,30.059,32.57,EG,epic,100.0,6,0,473,genesis,100473,10,75,credits,200000,95,Suez Canal Authority. Controls transit of 12% of world trade.,"19,000 ships/yr",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/SuezCanalAuthority.jpg/640px-SuezCanalAuthority.jpg,0,seed
Tanzania Tanzanite Mines,diamond_mine,-3.347,37.031,TZ,epic,100.0,6,0,491,genesis,100491,10,100,credits,200000,25,"Tanzanite only found here. 1,000× rarer than diamond.",Discovered in 1967 by Maasai herder after lightning strike,,0,seed
Tortola BVI Offshore,offshore_haven,18.42,-64.64,VG,epic,100.0,6,0,956,genesis,100956,10,130,credits,200000,25,"500,000 company registrations. Oligarch favorite post-Russia sanctions.",Russian oligarchs moved assets here before 2022 sanctions — too late,,0,seed
Wenchang Space Launch,space_center,19.614,110.951,CN,epic,100.0,6,0,189,genesis,100189,10,200,intel,200000,80,China's newest coastal launch site. Long March 5 launches.,,,0,seed
Wilmington Delaware Corps,offshore_haven,39.745,-75.547,US,epic,100.0,6,0,955,genesis,100955,10,130,credits,200000,25,70% Fortune 500 incorporated here. Tax haven inside US.,More companies than people. Laws written by corporations for corporations,,0,seed
Zimbabwe Hwange Power Station,nuclear_plant,-18.363,27.031,ZW,epic,100.0,6,0,487,genesis,100487,10,150,energy,200000,90,Zimbabwe's main coal power station. 920 MW. Chronic breakdowns.,,,0,seed
Zug Crypto Valley Switzerland,offshore_haven,47.166,8.515,CH,epic,100.0,6,0,954,genesis,100954,10,130,credits,200000,25,Ethereum founded here. 1000+ crypto companies.,Small Swiss canton became global crypto hub — 20% GDP from crypto,,0,seed
Grand Canyon,canyon,36.106,-112.113,US,common,1.0,1,0,175,genesis,100175,10,15,culture,300000,25,"277 miles. 18 miles wide. 6,093 feet deep. 5-6M visitors/yr.",,,1,seed
Grand Canyon South Rim,canyon,36.056,-112.14,US,common,1.0,1,0,385,genesis,100385,10,15,culture,300000,25,5-6M visitors/yr. 1.6B years of rock. UNESCO. Skywalk.,,,1,seed
Iguazu Falls,waterfall,-25.695,-54.437,AR,common,1.0,1,0,178,genesis,100178,10,20,food,900000,25,275 individual falls. Eleanor Roosevelt: Poor Niagara!.,,,1,seed
Iguazu Falls Argentina,waterfall,-25.695,-54.437,AR,common,1.0,1,0,418,genesis,100418,10,20,food,900000,25,275 individual falls. 2.7km wide. UNESCO. Wider than Niagara.,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Iguaz%C3%BA_Falls_-_Argentina_side.jpg/640px-Iguaz%C3%BA_Falls_-_Argentina_side.jpg,1,seed
Victoria Falls,waterfall,-17.925,25.857,ZW,common,1.0,1,0,176,genesis,100176,10,20,food,900000,25,1.7km wide. 108m high. Largest curtain of falling water.,,,1,seed
Angel Falls,waterfall,5.968,-62.535,VE,common,1.0,1,0,177,genesis,100177,10,20,food,600000,25,979m. World's highest uninterrupted waterfall.,,,0,seed
Blue Nile Falls,waterfall,11.486,37.589,ET,common,1.0,1,0,693,genesis,100693,10,20,food,600000,25,Tis Issat — Smoke of Fire. Second largest in Africa. 37-45m drop.,Falls at half size in dry season — locals say you see its soul,,0,seed
Blyde River Canyon,canyon,-24.57,30.821,ZA,common,1.0,1,0,276,genesis,100276,10,15,culture,200000,25,Third largest canyon. Green canyon — lush vegetation unlike arid US/AZ canyons.,,,0,seed
Cerrado Brazil Agriculture,fertile_land,-15.0,-47.0,BR,common,1.0,1,0,938,genesis,100938,10,35,food,200000,25,Brazilian savanna converted to agriculture. Global soy supplier.,Brazil became world 1st soy producer — Cerrado destroyed to do it,,0,seed
Charyn Canyon Kazakhstan,canyon,43.353,79.073,KZ,common,1.0,1,0,377,genesis,100377,10,15,culture,200000,25,Valley of Castles. Central Asia's Grand Canyon. 80m walls.,,,0,seed
Colca Canyon Peru,canyon,-15.64,-71.83,PE,common,1.0,1,0,917,genesis,100917,10,15,culture,200000,25,Deepest canyon 3270m. Andean condors. Oldest terraces 2500 years.,Twice as deep as Grand Canyon — and condors soar on thermals above,,0,seed
Congo River Livingstone Falls,waterfall,-5.07,15.262,CD,common,1.0,1,0,442,genesis,100442,10,20,food,600000,25,Deepest river (220m). Most powerful waterfalls by volume.,,,0,seed
Copper Canyon Mexico,canyon,27.538,-107.686,MX,common,1.0,1,0,423,genesis,100423,10,15,culture,200000,25,4x wider than Grand Canyon. Tarahumara indigenous culture. El Chepe train.,,,0,seed
